isocntry,lgbt_rights,age,lgbt_friends,religion,discrim_percep,sastisfaction,discrim_exp,online_activism,antidiscrim_eff,left_right,marital,gender,education,occupation,urban,mobile,fin_hardship,internet,social_class,voice_country,opinion_leader,interview_size,cooperation,min_ethnic,min_skin,min_religion,min_sexual,min_roma,w1,lgbt_power,gdp_pc,free_expr,polarisation,hate_speech,educ_equality
ES,1,21,1,1,2,4,1,1,3,2,1,1,3,6,2,1,2,1,2,4,3,1,1,0,0,0,1,0,0.7342,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,22,0,2,2,2,0,1,6,3,2,1,2,1,2,1,2,1,2,4,4,1,1,0,0,0,0,0,0.7342,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,51,1,1,2,2,0,0,6,5,1,0,1,7,2,1,3,6,3,2,3,1,1,0,0,0,0,0,0.7963,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,54,0,1,2,1,0,0,6,7,2,0,1,5,2,1,3,3,3,2,4,1,1,0,0,0,0,0,0.7963,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,52,0,1,2,1,0,0,7,6,2,0,1,5,2,1,3,1,3,2,4,1,1,0,0,0,0,0,0.7963,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,62,1,1,2,3,0,0,4,98,2,1,1,6,2,1,1,1,1,2,4,1,1,0,0,0,0,0,1.2688,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,58,1,1,3,3,0,0,8,1,2,1,2,4,2,1,2,1,1,1,1,1,1,0,0,0,0,0,1.2688,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,28,1,12,2,2,0,1,6,2,1,0,3,1,3,1,3,1,5,2,2,1,2,0,0,0,0,0,1.1363,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,62,1,13,1,2,0,1,7,2,2,1,8,7,3,1,3,1,4,2,2,1,2,0,0,0,0,0,0.7259,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,74,1,1,2,2,0,0,5,8,2,0,3,7,3,1,3,3,4,4,2,1,1,0,0,0,0,0,1.0122,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,62,0,1,2,2,0,0,4,3,2,1,1,4,3,1,3,6,1,2,3,1,2,0,0,0,0,0,0.7259,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,52,1,1,2,3,0,1,4,97,3,0,2,4,3,1,2,1,1,2,2,1,2,0,0,0,0,0,0.7913,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,72,0,1,1,2,0,0,4,2,4,0,1,7,3,1,3,6,1,4,2,1,2,0,0,0,0,0,1.0122,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,58,0,1,3,2,0,0,8,4,1,1,3,4,3,1,3,1,1,4,1,1,2,0,0,0,0,0,0.7259,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,32,1,1,1,2,0,1,3,2,1,0,3,4,3,1,3,1,1,3,1,1,1,0,0,0,0,0,1.1363,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,53,0,1,6,2,0,0,12,97,2,0,1,5,1,1,3,6,1,4,4,2,2,0,0,0,0,0,1.3777,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,57,0,1,6,2,0,0,12,5,2,0,2,4,1,1,3,6,1,4,4,1,2,0,0,0,0,0,1.0275,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,43,1,1,3,2,0,0,5,4,1,0,3,4,1,1,3,2,1,3,2,1,1,0,0,0,0,0,1.3777,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,70,0,1,3,2,0,0,12,5,2,1,1,7,1,0,3,6,1,6,4,1,2,0,0,0,0,0,1.1399,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,66,0,1,2,2,0,0,12,5,2,0,1,7,1,1,3,6,1,4,4,1,3,0,0,0,0,0,1.7242,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,92,0,1,2,1,0,0,12,5,4,0,1,7,1,0,3,6,1,6,4,3,2,0,0,0,0,0,1.7242,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,30,1,13,2,1,0,1,2,1,2,0,3,2,1,1,3,1,3,3,4,1,2,0,0,0,0,0,0.9069,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,48,1,16,2,2,0,0,1,4,2,0,3,2,1,1,3,1,3,4,4,1,2,0,0,0,0,0,0.6213,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,64,1,1,4,2,0,0,1,97,4,0,1,7,1,1,2,6,1,4,4,1,2,0,0,0,0,0,0.4354,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,51,1,13,4,2,0,0,8,1,2,1,2,4,1,1,3,1,1,3,2,2,2,0,0,0,0,0,0.8797,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,61,1,1,3,3,0,0,8,2,2,1,1,6,1,1,2,6,1,3,4,1,1,0,0,0,0,0,0.8738,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,18,0,1,1,1,0,0,7,5,1,0,4,8,1,1,3,1,3,2,4,1,1,0,0,0,0,0,1.4512,1.834,81.503,0.923,-0.565,0.416,1.752
ES,4,70,1,1,2,2,0,0,5,3,4,1,1,7,1,0,2,6,1,4,4,1,2,0,0,0,0,0,0.7753,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,30,1,2,2,1,0,0,7,3,2,1,2,6,1,1,3,1,1,2,4,1,1,0,0,0,0,0,1.4174,1.834,81.503,0.923,-0.565,0.416,1.752
ES,4,74,0,1,1,2,0,0,7,3,4,0,1,7,1,0,2,6,1,4,4,1,2,0,0,0,0,0,1.2029,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,35,1,1,3,1,0,0,7,3,2,0,2,1,1,1,2,1,1,1,4,1,1,0,0,0,0,0,1.3477,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,47,0,1,2,1,0,0,8,4,2,0,1,5,1,1,3,2,3,2,4,1,1,0,0,0,0,0,0.9484,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,43,1,1,2,1,0,0,6,5,2,1,2,1,1,1,3,1,3,2,4,1,1,0,0,1,0,0,1.3072,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,27,1,13,3,1,0,0,4,3,1,1,4,8,3,1,3,1,6,6,2,1,1,0,0,0,0,0,1.2826,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,57,1,13,2,2,0,0,4,3,3,0,3,3,3,1,2,1,1,3,3,1,1,0,0,0,0,0,0.6131,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,48,1,13,2,3,0,0,6,97,3,0,3,6,3,1,2,1,1,3,2,1,1,0,0,0,0,0,0.8501,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,46,1,1,2,2,0,0,7,5,2,0,2,6,3,1,7,1,1,1,3,1,1,0,0,0,0,0,0.8501,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,82,0,13,3,2,0,0,6,3,4,1,5,7,2,1,3,1,1,2,4,2,1,0,0,0,0,0,0.6453,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,69,1,2,3,2,0,0,7,2,2,1,1,7,2,0,3,6,1,1,2,1,1,0,0,0,0,0,0.6453,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,45,1,1,3,3,0,0,3,4,1,1,2,6,1,1,3,1,2,1,4,1,1,0,0,0,0,0,1.1089,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,45,1,2,2,2,0,1,6,1,1,1,3,7,1,1,3,1,1,1,3,1,1,0,0,0,0,0,1.1089,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,33,1,1,2,2,0,0,5,3,1,0,3,6,1,1,3,1,1,2,4,1,1,0,0,0,0,0,1.1433,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,20,1,13,2,2,0,0,4,1,1,0,4,8,2,1,3,1,1,2,1,3,1,0,0,0,0,0,1.2331,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,20,1,13,6,2,0,1,4,10,1,0,2,6,2,1,3,1,1,1,1,1,1,0,0,0,0,0,1.2331,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,28,1,1,2,1,0,0,5,6,1,0,2,6,1,1,3,1,3,2,2,1,1,0,0,0,0,0,1.1433,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,57,1,13,2,2,0,1,5,3,2,0,2,6,1,1,3,1,2,2,3,1,1,0,0,0,0,0,0.7023,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,55,1,1,2,3,0,0,6,98,2,0,1,4,1,1,2,1,2,2,4,1,1,0,0,0,0,0,0.7023,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,25,1,1,1,1,0,1,1,1,2,0,2,4,2,1,2,1,2,4,1,2,1,0,0,0,0,0,1.4004,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,54,1,1,1,4,0,0,1,1,2,0,2,6,2,1,1,1,2,2,2,1,1,0,0,0,0,0,0.9861,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,63,0,1,3,4,0,0,1,97,4,0,1,7,2,1,1,6,2,4,4,2,1,0,0,0,0,0,0.7197,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,61,1,1,4,1,0,0,6,4,2,0,2,4,2,1,3,1,4,4,3,1,3,0,0,0,0,0,0.5475,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,63,0,1,3,1,0,0,8,8,2,1,1,7,2,1,2,1,3,3,2,1,3,0,0,0,0,0,0.7006,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,53,1,12,3,2,0,0,5,4,2,0,3,2,2,1,3,1,3,3,4,1,1,0,0,0,0,0,0.7646,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,52,1,13,4,2,0,0,6,6,2,0,2,4,2,1,2,1,3,2,2,1,1,0,0,0,0,0,0.7646,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,44,1,13,3,1,0,0,7,5,2,0,2,4,2,1,2,1,3,1,2,1,2,0,0,0,0,0,0.7646,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,27,0,4,1,2,0,0,6,7,2,0,2,2,2,1,3,1,3,1,4,1,2,0,0,0,0,0,1.1008,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,70,1,1,3,1,0,0,6,6,2,1,1,7,2,1,2,1,3,2,2,1,2,0,0,0,0,0,0.6181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,62,1,1,4,1,0,0,8,4,2,0,3,2,1,1,2,1,3,4,3,1,2,0,0,0,0,0,0.5475,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,82,1,1,2,3,0,0,4,97,4,0,1,7,3,1,2,6,3,5,4,1,2,0,0,0,0,0,0.9801,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,39,1,12,1,1,0,0,4,1,2,0,3,4,3,1,3,1,3,4,4,1,2,1,0,0,0,0,1.1008,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,71,0,1,2,1,0,0,9,1,2,1,5,7,3,0,3,5,3,5,4,1,2,0,0,0,0,0,0.6181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,79,0,1,2,2,0,0,2,97,2,1,1,4,3,1,3,6,3,3,3,1,2,0,0,0,0,0,0.6181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,78,1,1,1,1,1,0,9,1,2,0,1,7,3,0,2,6,6,3,3,1,2,0,0,0,0,0,0.9801,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,38,1,14,1,1,0,0,4,1,2,0,3,6,3,1,1,1,2,4,4,1,2,0,0,0,0,0,1.1008,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,22,1,12,2,2,0,1,7,1,7,1,4,8,3,1,3,1,3,3,3,1,2,0,0,0,0,0,0.7042,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,52,1,2,3,3,0,0,5,97,2,1,2,4,2,1,2,3,1,3,2,1,1,0,0,1,0,0,1.181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,12,4,2,0,1,8,6,2,1,2,4,2,1,3,1,3,2,2,1,1,0,0,0,0,0,1.2826,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,41,1,12,1,2,0,0,5,1,2,0,2,4,2,1,3,1,1,3,3,3,1,0,0,0,0,0,0.8501,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,62,1,1,3,2,0,0,4,5,2,0,3,3,2,1,2,1,1,2,3,1,1,0,0,0,0,0,0.6131,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,52,1,13,2,2,0,0,9,6,2,1,2,4,3,1,2,1,3,1,3,1,2,0,0,0,0,0,1.0677,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,36,1,13,1,2,0,0,5,3,2,0,3,4,1,1,3,1,3,2,1,1,1,0,0,0,0,0,0.9069,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,70,0,1,4,2,0,0,12,5,2,0,3,5,1,1,3,6,3,2,4,1,1,0,0,0,0,0,0.8054,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,72,0,1,4,1,0,0,12,3,2,0,1,5,1,1,3,6,3,4,3,1,1,0,0,0,0,0,0.8054,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,58,1,1,1,3,0,1,5,3,3,1,3,2,1,1,3,1,3,4,4,1,1,1,0,0,1,0,0.5661,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,60,1,1,3,2,0,0,7,5,2,1,3,2,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0.5661,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,79,0,1,5,2,0,0,12,5,2,0,3,7,1,1,3,6,4,2,3,1,1,0,0,0,0,0,0.8054,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,86,1,1,3,3,0,0,5,97,2,1,3,7,2,1,3,1,3,2,4,1,1,0,0,0,0,0,0.4558,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,89,0,1,3,2,0,0,10,5,2,1,1,7,2,1,3,6,1,2,4,1,1,0,0,0,0,0,0.4558,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,21,1,1,2,2,0,1,6,3,2,1,4,8,2,1,3,1,2,1,2,1,1,0,0,0,0,0,0.5278,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,25,1,1,3,3,0,0,6,3,2,1,2,6,2,1,1,1,2,4,2,1,1,0,0,0,0,0,0.9094,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,42,1,2,3,1,0,0,6,2,2,0,2,4,1,1,3,1,3,6,4,1,2,0,0,0,0,0,1.1011,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,30,1,1,1,2,0,1,7,3,2,0,3,2,1,1,3,1,2,1,4,1,2,0,0,0,0,0,1.5556,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,51,0,1,6,2,0,0,5,5,2,0,2,5,2,1,3,1,3,2,2,1,2,0,0,0,0,0,1.1011,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,59,1,1,1,3,0,1,5,98,2,0,2,6,2,1,2,1,2,4,1,1,2,0,0,0,0,0,0.8039,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,79,1,1,3,2,0,0,12,98,2,1,1,7,2,1,3,6,1,2,2,1,2,0,0,0,0,0,0.8977,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,56,1,16,2,3,0,0,5,4,3,1,2,4,1,1,3,6,1,2,3,2,2,0,0,0,0,0,1.0161,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,15,1,12,4,2,0,0,7,98,1,1,4,8,1,1,3,1,2,3,3,1,2,0,0,0,0,0,1.0201,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,72,0,15,6,2,0,0,12,97,2,1,2,7,3,1,3,1,1,6,3,1,3,0,0,0,0,0,0.6412,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,75,0,1,3,2,0,0,7,2,2,1,2,7,1,1,3,1,3,3,1,1,2,0,0,0,0,0,0.6412,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,52,1,12,1,2,0,0,7,2,2,0,2,4,1,1,3,1,1,2,2,1,2,0,0,0,0,0,0.7913,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,79,0,13,3,3,0,0,5,97,2,1,3,7,1,1,3,6,3,4,3,1,1,0,0,0,0,0,0.6412,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,76,1,14,1,3,0,0,4,97,2,0,5,7,1,1,3,1,1,4,1,1,2,0,0,0,0,0,1.0122,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,75,1,1,1,2,0,1,7,1,2,1,1,7,1,1,3,1,1,2,2,1,2,0,0,0,0,0,0.6412,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,27,1,12,1,3,0,1,5,10,1,1,3,4,1,1,2,1,1,4,1,1,1,0,0,0,0,0,1.1977,1.834,81.503,0.923,-0.565,0.416,1.752
ES,4,84,0,1,2,2,0,0,5,9,4,1,1,7,1,0,3,6,1,2,1,2,2,0,0,0,0,0,0.6412,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,66,1,1,6,2,0,0,5,5,2,1,2,7,3,1,3,1,4,1,4,1,1,0,0,0,0,0,0.7871,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,35,1,13,2,4,0,0,5,98,1,0,1,6,3,1,3,1,1,4,4,1,1,0,0,0,0,0,1.3712,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,41,1,12,2,1,0,0,6,6,2,1,3,2,3,1,3,1,3,3,4,1,1,0,0,0,0,0,1.3303,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,67,0,13,3,2,0,0,6,2,3,1,2,7,1,1,2,6,1,2,2,1,3,0,0,0,0,0,0.6945,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,1,3,3,0,0,7,8,2,0,2,5,1,1,2,3,1,1,2,1,2,0,0,0,0,0,1.2249,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,76,0,1,2,2,0,0,5,8,2,0,2,5,1,1,3,6,3,1,2,1,2,0,0,0,0,0,1.0919,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,49,0,13,3,2,0,0,8,6,2,0,3,3,1,1,3,1,3,1,2,1,2,0,0,0,0,0,0.8554,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,20,0,1,2,2,0,0,3,5,1,0,4,8,3,1,3,1,3,2,2,1,2,0,0,0,0,0,1.1878,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,1,2,2,0,0,8,5,2,1,3,1,3,1,3,1,4,3,4,1,1,0,0,0,0,0,1.161,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,16,1,1,1,1,0,0,8,9,1,0,4,8,3,1,3,1,3,3,4,1,1,0,0,0,0,0,1.1878,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,66,1,13,3,2,0,0,5,1,2,1,3,1,3,1,3,1,4,1,1,1,1,0,0,0,0,0,0.6181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,18,1,12,1,2,0,0,1,5,1,1,4,8,3,0,3,1,4,2,2,1,3,0,0,0,0,0,0.7042,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,20,1,13,3,2,0,0,7,6,2,0,4,8,3,1,3,1,3,1,3,1,1,0,0,0,0,0,1.1878,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,80,1,1,2,2,0,0,2,5,2,1,3,7,3,1,3,1,3,3,4,1,1,0,0,0,0,0,0.6181,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,64,1,1,1,2,0,0,2,5,4,0,3,7,3,1,3,1,3,6,4,1,1,0,0,0,0,0,0.5475,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,55,1,13,3,2,0,0,3,2,4,0,3,2,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0.5338,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,30,1,14,2,2,0,1,2,3,2,0,3,3,2,1,3,1,1,3,1,1,1,0,0,0,0,0,1.078,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,43,1,4,3,2,0,0,3,5,3,0,1,4,1,1,3,1,3,2,4,1,1,0,0,1,0,0,0.7474,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,76,1,13,2,2,0,0,3,4,4,0,1,5,2,1,3,6,1,2,2,1,1,0,0,0,0,0,0.9595,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,17,1,14,1,1,0,1,7,3,1,1,4,8,1,1,3,1,4,2,3,1,1,0,0,0,0,0,0.688,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,48,0,1,2,1,0,0,3,7,3,0,1,4,1,1,3,6,4,3,4,1,1,0,0,0,0,0,0.7474,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,73,1,13,2,2,0,0,4,4,2,1,1,4,1,1,3,6,3,2,3,2,1,0,0,0,0,0,0.6034,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,66,1,13,2,1,0,0,4,97,2,0,3,5,1,1,3,1,3,3,4,1,1,0,0,0,0,0,0.9595,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,59,1,1,3,2,0,0,6,7,2,0,2,6,3,1,1,2,3,2,3,1,2,0,0,0,0,0,0.6131,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,1,3,1,0,0,8,5,1,0,3,3,3,1,2,1,1,3,3,1,2,0,0,0,0,0,1.2174,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,61,0,13,2,2,0,0,5,5,1,1,2,6,3,1,1,5,2,3,2,1,2,0,0,0,0,0,0.7805,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,37,1,2,3,1,0,0,7,7,2,0,3,3,3,1,1,1,1,3,1,1,2,0,0,0,0,0,1.2174,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,23,1,12,1,1,0,1,8,5,1,1,2,4,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0.7228,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,59,0,1,1,1,0,0,8,9,2,0,2,3,1,1,3,1,3,2,3,1,2,0,0,0,0,0,0.5628,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,28,1,13,1,1,0,0,8,3,2,1,3,1,1,1,2,1,1,2,3,1,1,0,0,0,0,0,1.1888,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,20,1,12,1,1,0,1,7,1,1,1,4,8,1,1,3,1,3,1,2,1,1,0,0,0,0,0,0.7228,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,19,1,1,1,1,0,1,9,3,1,0,2,4,1,1,3,1,3,2,3,1,1,0,0,0,0,0,1.2163,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,55,1,1,1,1,0,0,9,10,1,0,2,4,1,1,3,1,3,2,3,1,2,0,0,0,0,0,0.5628,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,34,1,12,1,1,0,1,9,3,1,0,3,4,1,1,3,1,3,2,4,1,1,0,0,0,0,0,1.1275,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,21,1,1,1,1,0,1,10,2,1,1,2,4,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0.7228,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,18,1,4,2,2,0,0,8,3,1,1,4,8,3,1,3,1,1,3,3,1,1,0,0,0,0,0,0.7843,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,26,1,4,2,2,0,0,7,10,2,0,2,5,3,1,3,1,1,3,4,1,1,0,0,0,0,0,1.2174,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,1,3,2,0,0,6,2,2,1,2,3,3,1,3,1,1,3,3,1,1,0,0,0,0,0,1.2826,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,48,1,1,2,2,0,0,7,5,2,0,3,6,3,1,3,1,1,2,2,1,1,0,0,0,0,0,0.8501,1.834,81.503,0.923,-0.565,0.416,1.752
ES,5,66,0,1,3,2,0,0,6,5,4,0,1,5,2,1,3,6,3,3,2,1,2,0,0,0,0,0,1.224,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,35,0,13,3,2,0,0,6,5,2,1,2,3,2,1,3,1,3,3,2,1,2,0,0,0,0,0,1.4425,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,71,1,1,2,2,0,1,5,4,2,1,3,4,2,1,3,2,3,3,2,1,2,0,0,0,0,0,0.7871,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,81,1,3,3,2,0,0,8,5,2,1,1,7,2,1,2,6,3,4,2,1,2,0,0,0,0,0,1.3367,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,55,1,1,4,2,0,0,5,5,3,0,3,4,2,1,2,1,3,4,2,1,2,0,0,0,0,0,1.2136,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,18,1,9,4,2,0,0,5,9,2,1,2,6,2,1,3,6,3,4,4,1,3,0,0,0,0,0,1.5086,1.834,81.503,0.923,-0.565,0.416,1.752
ES,4,80,0,1,5,2,0,0,6,4,4,0,1,7,2,1,3,6,3,4,4,1,2,0,0,0,0,0,2.0225,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,73,0,1,4,2,0,0,10,5,4,0,1,7,2,1,3,6,2,4,4,1,2,0,0,0,0,1,2.0225,1.834,81.503,0.923,-0.565,0.416,1.752
ES,3,70,0,1,4,1,0,0,12,10,2,1,1,7,2,1,3,6,3,4,3,1,2,0,0,0,0,0,1.3448,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,37,0,13,4,2,0,0,8,6,2,1,2,4,2,1,3,1,3,4,3,2,2,1,1,0,0,1,2.361,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,68,0,1,5,2,0,0,4,1,2,1,1,4,2,1,3,1,3,4,2,1,2,0,0,1,0,0,1.3448,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,50,0,1,2,1,0,0,8,98,3,0,3,4,2,1,3,1,3,4,3,1,2,0,0,0,0,0,1.6212,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,56,1,1,3,2,0,0,6,97,2,1,3,6,3,1,2,1,1,4,4,1,1,0,0,0,0,0,0.7006,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,73,0,1,3,2,0,0,6,5,1,0,2,7,3,1,3,1,1,4,4,1,1,0,0,0,0,0,0.9801,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,79,0,1,3,2,0,0,6,4,4,0,1,7,3,1,3,6,1,4,4,1,2,0,0,0,0,0,0.9801,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,36,1,2,6,2,0,0,5,97,2,1,1,4,3,1,3,1,1,4,4,1,1,0,0,0,0,0,1.161,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,31,1,1,6,2,0,0,3,7,2,1,2,4,3,1,3,1,1,2,4,1,1,0,0,0,0,0,1.161,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,22,1,12,2,2,0,0,4,3,1,0,4,8,3,1,3,1,3,4,4,1,1,0,0,0,0,0,1.1878,1.834,81.503,0.923,-0.565,0.416,1.752
ES,2,59,1,1,2,2,0,0,4,97,2,0,2,3,3,1,3,1,3,3,4,1,1,0,0,0,0,0,0.5475,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,46,1,1,2,2,0,0,5,8,2,1,3,2,3,1,3,1,3,3,4,1,1,0,0,0,0,0,1.0677,1.834,81.503,0.923,-0.565,0.416,1.752
ES,1,32,1,14,2,2,0,0,6,5,1,0,3,4,2,1,3,1,8,2,3,1,1,0,0,0,0,0,1.1363,1.834,81.503,0.923,-0.565,0.416,1.752
